branch-load-misses,branch-misses,iTLB-load-misses,dTLB-load-misses,dTLB-store-misses,L1-icache-load-misses,L1-dcache-load-misses,l1d_pend_miss.pending_cycles,l2_rqsts.code_rd_miss,l2_rqsts.all_demand_miss,l2_rqsts.demand_data_rd_miss,l1d_pend_miss.pending_cycles,l2_rqsts.code_rd_miss,l2_rqsts.rfo_miss,cache-misses,LLC-load-misses,LLC-store-misses,l1d_pend_miss.l2_stall,l2_rqsts.swpf_miss,CPI
2575842,2611885,887,94711,368,886748,995580,61952165,26207,285274,255412,59927931,30705,4250,725393,188141,358,20279,0,1.86
2621248,2657769,1109,101714,506,751302,1031076,64947109,27568,286736,255864,62023518,32691,3844,725595,183857,431,23685,0,1.74
2678163,2669042,1000,110890,498,1069940,1041823,68609938,23543,297191,270971,62114966,23178,3674,707061,183696,504,22647,0,1.76
2508973,2544641,867,108944,360,856921,973880,65083182,31338,294134,268407,64065927,32838,3624,735518,190129,1191,21064,0,1.8
2548292,2586496,946,98498,314,869269,983510,69653074,27306,296512,270708,58058684,29987,3170,694877,186073,805,19869,0,1.64
2835955,2873090,925,104861,339,730972,1094837,66246601,30028,292673,253615,60499670,24369,3905,733530,194848,927,16226,0,1.73
2616539,2628016,1314,109739,439,1009255,1067179,74512029,40975,362631,303109,67439984,28196,5028,826122,212637,1173,20825,0,1.73
2590059,2604261,1163,125649,427,853977,1120254,71151648,28260,327054,292474,71565303,27977,5059,871109,234427,830,23591,0,1.69
2686048,2661189,1708,126826,414,886775,1086055,77623169,67930,363839,312044,93598134,36035,6405,930426,235942,833,22416,0,1.69
2619947,2627382,1561,117118,360,977554,941214,71704382,53074,299914,238981,69826965,44875,7997,707863,225188,4387,21170,0,1.65
2743406,2736238,1218,106662,347,1039471,941116,60993233,24261,277378,250477,62046607,26772,4506,773051,198350,1149,19687,0,1.82
2593821,2598728,1100,99396,372,806062,924547,68924338,28249,263095,242955,59455172,32520,3560,693951,187630,560,20664,0,1.81
2465679,2474323,1079,101880,368,907765,921797,69813029,32444,269275,245200,62263382,24897,4301,717211,184892,260,18961,0,1.83
2724690,2690923,899,94523,326,883132,949478,72610390,29169,253418,221401,56793942,25599,3540,685293,181507,427,18728,0,1.88
2555256,2565610,870,94474,611,896194,885534,67599278,28156,261442,239766,59539824,23201,4212,729395,200585,928,19194,0,1.9
2685290,2648192,832,94785,318,848309,968632,72834369,33710,287375,250442,62746304,30130,4451,648246,165060,1732,17373,0,1.89
2743665,2759918,1096,93718,552,780172,925657,65975800,37002,273559,241886,62734319,29420,3051,752545,206914,508,20272,0,1.82
2883468,2889272,1029,97389,410,773839,946981,63626655,29566,264835,236415,59376264,29794,3555,699094,183943,266,19233,0,1.84
2896102,2915030,1188,91364,313,785728,939996,73143515,32575,278869,239803,58552654,24384,3409,719732,204374,627,21130,0,1.82
2779337,2798222,1180,102540,301,860808,1027357,75963432,29353,286167,248295,60980572,26064,4466,749326,199895,698,18236,0,1.9
2679547,2742796,1201,106605,339,838608,950384,66565533,29202,251451,218614,57620835,21857,3836,694551,198078,853,19817,0,1.91
2690278,2731608,1373,110154,372,899306,1040985,76029898,40175,310586,264218,64185295,26645,3535,740948,207287,1632,23030,0,1.84
2605758,2630103,1046,106951,322,885241,955335,68868688,27904,270597,248448,63025440,29909,3886,792549,214257,522,20465,0,1.85
2876317,2863393,1176,104112,276,726961,989851,76378721,28410,280830,250705,63450937,28186,3196,772749,215442,567,18610,0,1.89
2727803,2655231,1218,106301,360,907879,1065257,69703056,27753,276132,240640,60968741,25113,3472,732425,192392,678,24159,0,1.91
2757321,2740310,1239,100634,364,931758,997690,70981118,28378,301256,268289,63696125,27880,3656,798244,198151,698,21520,0,1.83
2950747,2903542,1418,112461,414,1014422,1179026,80919716,30524,325504,279408,67353408,31577,4641,816028,216452,1295,22769,0,1.81
2859668,2851180,1502,107046,380,1054307,1027922,73508691,30063,305168,216179,53325873,27058,4524,625877,208857,2138,22108,0,1.73
2894643,2860760,1100,103594,464,804577,977065,64408266,28770,280315,243790,61054274,27690,3816,772999,198861,577,23733,0,1.85
2825180,2799987,1246,115473,368,956545,1038155,74675508,34319,308662,261221,66755844,24356,4656,809804,220204,1159,20689,0,1.8
2955531,2901362,1289,114741,372,1106406,1093052,76817219,63980,354292,267468,96141770,47767,6116,996761,287964,1436,21855,0,1.78
3013370,2986368,1234,115426,456,1001342,1069108,80759613,33273,326454,281164,71133970,27151,3973,801745,216520,833,22744,0,1.78
2892406,2832655,1092,121951,372,821048,976294,81130520,35645,346979,326264,74499305,28539,4541,880183,235342,979,18920,0,1.82
2831390,2804119,1615,126867,372,1013192,1045135,82534007,41087,324105,281217,73641536,34966,6041,897373,256935,2607,21307,0,1.75
2734253,2689279,1351,108632,485,1309948,979569,79544215,31712,236035,183250,62869038,30845,3956,638431,192778,1085,19469,0,1.85
2900906,2909928,1184,105764,468,924472,1035311,68025804,28635,260888,242734,62389740,23722,3834,756581,203448,406,17752,0,1.83
2941941,2906829,929,110087,272,1021018,897120,78325902,31438,287188,241808,60351561,30117,3642,721015,204722,758,15027,0,1.84
3137650,3074739,1289,106209,376,960348,939270,73516679,29334,255499,231282,57182319,26851,3203,730091,196870,623,18855,0,1.83
2862411,2834766,983,108634,435,917771,1025801,77474276,31074,265934,231709,63431379,25483,4158,766813,212798,1256,19094,0,1.85
2912506,2891767,1029,101974,427,926636,1060653,74531273,30986,269413,218669,56294333,23475,4445,706066,215141,2717,23264,0,1.78
2857403,2863059,1046,106325,401,904289,1117405,76274733,32296,296121,252148,69947830,28428,5042,737608,212322,853,20484,0,1.88
3101536,3037274,1155,110022,360,1116152,991018,73376464,39902,288141,249300,66990640,28366,3856,715827,203353,562,17122,0,1.84
3056666,3080202,1013,104041,414,891433,980191,73708943,55782,300421,228277,83550619,40877,5703,787974,236428,1768,22310,0,1.83
2974925,2947800,1000,102082,544,896949,1085960,81642281,34530,302539,255792,75152107,29183,4535,803938,225468,1045,20021,0,1.88
3053857,2990386,945,104866,422,901851,971838,83776467,30934,270023,238004,70187422,27936,3510,761155,213037,874,17105,0,1.8
2975941,2954340,1172,89383,364,942887,946008,83892719,34941,243698,202384,62631958,27253,4677,716308,206292,2315,19712,0,1.77
3118716,3064432,1129,100124,380,1025033,996294,87036662,40488,283674,236468,66908752,31063,3283,733636,209455,974,17568,0,1.82
3109077,3079223,1045,104631,301,1033824,948318,86952936,34202,285755,252517,71926528,27067,4494,779528,214449,893,18714,0,1.84
3085187,3071442,954,108507,309,1012077,827276,81426723,33912,272987,235401,69038788,26254,4506,721694,210401,642,16843,0,1.85
3162168,3140813,1033,106793,309,1021086,938612,79339623,33217,278502,237264,69003722,29720,3860,773280,224329,763,20269,0,1.81
3069429,3073837,1154,97550,384,965543,863886,82161843,32765,246746,223613,64904918,27865,3533,766921,208000,451,21287,0,1.87
3095020,3048097,1272,103623,301,1005846,928386,81682845,34041,242691,214337,60566955,32571,4835,757402,229676,2260,20484,0,1.72
3002202,2995944,1105,104296,305,884337,983621,72963183,55932,310442,248692,72322027,41219,4940,790328,224310,1005,23720,0,1.76
3126305,3098442,1046,112432,305,1011183,988240,92053819,35975,283922,236057,65761843,28460,3818,787073,219309,663,20318,0,1.84
3074242,3021588,946,109307,318,1089393,1031405,81655043,36291,280798,243578,69079987,29019,3747,712461,198236,532,20963,0,1.88
3048157,3043344,1020,99241,309,984415,1118658,84175104,43965,297266,247276,66779920,29185,4023,778578,222712,692,20056,0,1.8
3075789,3057029,1330,103359,464,1121788,910966,76871332,42276,284389,259942,70852456,29462,4405,752027,195996,647,19391,0,1.79
2948884,2942540,1126,108240,410,1219231,959044,86028113,37105,287212,243712,66555021,28637,5223,768111,224305,1953,23358,0,1.75
3061984,3056951,1021,103141,317,1042427,910189,88544401,38779,307893,275383,75430688,31116,3886,802968,214174,447,19208,0,1.85
2889017,2897212,1196,96629,359,1207430,948839,84450201,38224,279893,237822,63938346,27358,2780,741851,200362,737,19174,0,1.86
2972745,2956522,977,114431,351,1002169,1005680,90885285,41444,300797,266692,72879590,27834,3936,802785,227926,964,25946,0,1.79
3252226,3200586,1141,120648,393,1057799,1076255,90563136,49715,310613,279807,77122031,31780,4953,829992,216420,823,20805,0,1.8
2916220,2950965,1236,116790,347,910974,980005,74830432,58774,311833,249024,81252076,41583,4630,745912,213841,1286,21645,0,1.86
2686628,2686925,1122,114159,405,884144,910849,86743877,45440,279362,248347,67821114,27083,5227,848167,241254,1797,23621,0,1.85
2824583,2828582,1073,112886,606,1009289,964778,86559782,49654,272243,235302,65111602,31079,3125,731732,215747,512,17390,0,1.89
2953223,2893451,974,111295,405,837691,938140,80654721,40330,259405,234781,76837085,24392,3941,802488,234297,1164,21434,0,1.79
2924006,2891996,1037,96018,414,831501,906403,87814718,42760,300878,266572,73955487,27744,4504,783409,214845,834,19764,0,1.83
2983183,2914774,905,104271,343,717781,943375,77734904,39593,280219,236398,72080861,26505,3118,711823,201982,502,19060,0,1.85
3089833,3037547,958,104998,430,915957,982030,86553983,41442,286430,245909,72557782,23560,4056,799750,221745,1340,24429,0,1.81
2906555,2866909,1102,102773,406,892639,907661,91305647,47709,314880,258406,76428469,29672,4969,753262,223182,3085,21373,0,1.76
2947392,2895998,845,107377,385,844713,841156,69942866,42910,272069,222760,64658530,30641,4139,671786,201550,818,19966,0,1.92
2949375,2883327,1062,102135,376,843461,894576,68998265,40252,287363,242337,76769963,28470,6257,862596,255821,2201,23854,0,1.82
3124515,3082334,1352,104721,636,909686,755307,79706645,55741,296649,246134,89244910,34142,5788,899432,246070,1516,21084,0,1.9
3122196,3051637,764,120863,368,784820,923646,77217197,39505,271668,208614,62108561,28116,3735,660513,195437,944,20730,0,1.9
3058505,3002608,919,109631,389,854662,909402,71472604,40329,299602,251823,71999500,26931,4012,837186,236857,1280,20661,0,1.79
2916639,2897588,1084,104065,414,872573,949947,69661452,32750,291605,265533,78792966,35055,8307,904052,254548,4068,18502,0,1.72
3005335,2981344,1044,111722,492,1058742,1020672,83236586,58931,332126,256615,87410820,37782,5990,878543,244097,1329,24576,0,1.87
3060995,3077372,940,114115,599,998604,1012584,86308009,46845,313976,262896,91731190,29485,7430,934102,261217,2541,25031,0,1.83
3200866,3179717,1116,121167,841,885207,969077,79914716,46078,322604,266369,94531155,31093,6827,999016,289517,2125,25501,0,1.74
2968940,2952907,980,136675,635,858414,1040622,74413772,48809,302016,242605,76716170,29729,6300,899810,255314,2236,22193,0,1.78
3110205,3095818,894,112297,512,975061,1004560,86062994,45152,317243,257599,87186792,25905,5213,759084,210158,1257,21607,0,1.9
2891439,2897690,971,112735,463,801364,1004836,83859377,53427,310771,246679,84435415,32953,5322,806177,238730,1301,18605,0,1.8
3010508,2983851,1132,112825,463,809402,940553,80266670,41401,303611,240899,77720309,35302,4823,803464,240106,1276,24485,0,1.82
3032676,3019967,1087,109377,455,819780,967236,81602678,34257,333502,280096,76872404,36389,5055,878582,257956,2039,22337,0,1.75
3084637,3071044,970,118602,475,822370,991094,83245989,45966,287403,226590,69267955,25951,3997,717312,216265,713,19533,0,1.81
3241574,3217024,838,111015,595,791638,993817,86870877,46082,309821,256402,86985492,30849,4395,837843,241321,1175,21311,0,1.81
3446585,3386961,1054,108138,422,805570,953484,74331084,50725,301193,240106,74924193,28592,5590,803034,242286,1935,22646,0,1.75
2988033,3019976,1008,111391,463,748124,982497,77559083,50409,322955,266468,87189788,28103,4574,814800,232901,1276,18545,0,1.77
3085169,3060621,992,121136,487,910532,930850,80238677,53166,308009,255618,87851889,28108,4774,825108,238775,1361,19532,0,1.81
3028437,2989928,1284,121056,533,885209,1044644,79095688,48389,315573,257142,86227885,28410,5709,888086,245608,1261,24119,0,1.86
2995512,2992522,989,124303,595,1014972,988653,75461201,48268,313450,248793,88878696,27806,5506,815045,231189,1155,19499,0,1.9
3010453,2994434,1412,116968,513,956346,1055591,77020895,45012,317743,251621,89460277,37447,5986,975707,273833,1881,26876,0,1.73
3044373,3012280,1464,115158,557,1043963,1021357,81299398,47769,348901,278632,96344970,38622,5712,927684,254173,2065,24919,0,1.77
3009840,2982187,1371,121108,537,958260,1021697,77617138,45923,325064,262369,86541199,31859,6255,918440,246733,1959,18163,0,1.69
3099282,3088651,1194,128516,459,820055,1041150,83944099,43708,337882,287394,97261999,35651,5025,854445,230897,1457,20278,0,1.77
3215483,3178858,1468,122723,463,822506,1007593,79495516,46347,326028,271007,91778782,34379,4994,905270,250780,1030,19410,0,1.76
3008090,3005115,1451,126493,483,812184,1004053,78589758,47790,316385,267151,86821974,34622,4881,888345,249801,1205,19981,0,1.78
3043707,3036248,1528,126173,624,874142,1009824,79146583,49053,339534,275124,99650364,42409,6533,955502,265340,1336,23595,0,1.79
3011818,3006646,1293,126603,517,1007626,1031109,75620058,41772,334858,261571,79925118,41994,6504,919381,267195,2642,26353,0,1.74
2917399,2925084,1680,131058,491,823662,1021200,84171011,39845,347319,292805,86675336,41442,6261,967904,278103,3457,25130,0,1.71
3082104,3045774,1562,125560,537,836246,1047654,85762723,33687,304130,263397,75269977,44288,5982,929639,287619,2030,25852,0,1.7
2525662,2559735,1608,107814,409,639088,1035503,72823797,40494,302079,259124,77839594,42773,6632,973569,276172,2760,24263,0,1.76
3094044,3141486,1914,119194,422,478131,979564,87737415,40228,318625,272764,80837119,44369,7891,1000602,288893,3010,18966,0,1.72
2838293,2842785,1432,129229,439,586286,1118036,74796719,35018,337685,284537,94609004,50492,9871,956344,294527,2713,21864,0,1.76
3131298,3144643,984,111670,463,848890,1005008,64583016,28012,267910,236434,80021027,44154,9183,856683,255535,2899,22064,0,1.73
3094961,3095194,1657,113000,488,708112,1009726,63716022,32062,298561,253539,83914014,44140,7764,863751,263815,3040,22855,0,1.72
3116246,3099994,829,124908,476,732172,1070414,76940398,33468,306974,265540,90406840,49554,9085,934819,281597,3330,19751,0,1.71
3255284,3270081,983,125495,426,762330,1072229,64157789,32214,285852,245277,87345063,47577,8952,923089,268099,2729,21777,0,1.72
3264231,3285899,1308,114704,492,842461,1090640,66459749,32784,303012,256674,88510734,47029,7688,948512,272783,3302,23887,0,1.72
3365813,3373365,1192,128234,521,904264,1068700,62225889,29453,289903,267205,96988653,56213,8704,919025,259173,2435,19938,0,1.7
3148555,3174180,1217,114715,484,923704,1081017,65955442,28870,289589,256259,89081982,45898,9962,940676,272473,3391,20322,0,1.72
2648216,2676986,1677,124669,472,671092,1174703,74564547,38419,336083,286547,97487400,47309,9227,965875,281821,3044,17156,0,1.76
3051069,3097353,1258,128661,428,797145,1081589,74377726,35453,291105,246263,81692556,49979,8858,922809,275053,3222,23317,0,1.74
3135651,3111151,660,118628,485,913936,1082330,72776141,33894,314099,282503,105063375,51489,9179,1084840,318795,2871,23110,0,1.72
3202428,3174740,1365,136864,425,815988,1057589,64875141,33016,320018,288927,102781795,50744,10586,1091869,316363,3640,19430,0,1.72
3258672,3246789,769,113298,448,823458,1043754,65997179,33788,326170,290221,103654485,57176,9869,939159,286423,2892,20714,0,1.76
239456,477974,4923,56499,101253,958233,877928,54503901,29843,269522,240056,78023398,52803,10329,953824,283793,4283,20331,0,1.35
2306825,2287368,782,97918,464,816041,940224,79098744,55383,336668,274672,103262010,64420,9219,894590,245210,3197,26601,0,1.68
2601494,2612987,586,128049,413,863004,961817,68999019,55100,313721,253789,83057631,31785,5071,865049,250974,1075,20382,0,1.91
2472505,2445890,954,120438,435,1052953,1033709,60035621,41452,284073,232856,76154214,56740,8860,857805,258533,3493,23381,0,1.8
2692013,2703275,921,131041,524,919269,1044917,74498278,35411,317901,273019,77296289,52422,6379,901491,260820,2583,23591,0,1.92
2404637,2402948,1100,112793,415,814550,1019226,63746141,57865,310410,248056,74743993,64854,13020,848273,242493,8413,24061,0,1.77
2854282,2852740,820,116412,455,960134,1002774,65330184,43346,295457,231536,79923165,58347,9581,912874,274232,5065,21378,0,1.82
2625284,2639658,970,119452,443,1008255,1082959,62297255,40786,287192,227937,72433922,53469,8870,852640,256446,4767,19406,0,1.84
2868978,2815722,1583,119564,451,986602,1027495,63510470,62095,302940,219029,71459336,52359,11170,881314,241310,8135,20158,0,1.76
3038852,3048945,849,124786,636,1328112,1116099,79083786,77869,361785,267710,92296792,30584,4528,815139,233249,638,22074,0,1.87
2839326,2842561,827,133260,474,787608,1104507,62171855,44583,322920,268541,84638433,55431,9683,904308,261788,4799,23081,0,1.82
2865039,2880759,1008,123504,447,794399,1128835,62253591,59421,331321,258081,78840775,44551,8408,897958,263878,4763,22740,0,1.75
2747514,2754800,1041,132447,422,867958,1061923,56992893,43226,300730,256544,82715449,42062,9195,935167,277373,5076,22560,0,1.75
2709312,2725738,1025,114445,393,929113,1084262,66902227,43540,303584,253073,80691826,46451,10122,962841,289203,5447,22251,0,1.8
2816906,2808884,903,129061,380,852547,1092552,65252975,42953,315258,265800,79340707,45316,9124,911282,276896,5472,24240,0,1.76
2713177,2705237,1397,102704,414,1199714,1077478,79494050,46725,326273,274021,75901148,42348,8172,917334,266648,6186,23500,0,1.73
2986527,2993003,1272,113822,401,839289,1008903,78820880,57629,334018,263956,82972870,52641,11776,840899,252644,6432,22052,0,1.74
2689784,2648216,1017,104678,376,835065,969977,74091146,40861,305729,249056,67348418,41857,6260,875043,261643,5059,26700,0,1.67
2736074,2757744,1259,135661,359,877106,1029983,71404785,32393,305637,264879,78261911,54755,9092,905901,259562,2469,18125,0,1.83
